"household_id","province","district","urban_rural","region","household_size","income","expenditure","education","satisfaction","has_internet","num_children"
7370,"Prov_02","Prov_02_Kab_03","Urban","Jawa",1,48056,29028,"SMA",2,1,0
7371,"Prov_02","Prov_02_Kab_05","Rural","Jawa",7,45748,35026,"SD",3,1,1
7372,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",4,72168,34798,"SMA",3,0,1
7373,"Prov_06","Prov_06_Kab_05","Rural","Kalimantan",4,179262,118405,"S1",5,0,2
7374,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",5,55212,42762,"SMA",2,0,4
7375,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",7,24878,16369,"SMA",3,0,2
7376,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",10,52732,41239,"SMA",4,0,2
7377,"Prov_05","Prov_05_Kab_03","Rural","Sumatera",6,252075,209542,"SMA",4,1,4
7378,"Prov_03","Prov_03_Kab_03","Urban","Jawa",6,262261,156207,"SMP",4,1,1
7379,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",4,41837,36201,"SMA",2,0,0
7380,"Prov_10","Prov_10_Kab_01","Rural","Indonesia Timur",3,139269,96297,"S1",4,1,2
7381,"Prov_10","Prov_10_Kab_01","Urban","Indonesia Timur",4,183123,149034,"SD",4,1,2
7382,"Prov_06","Prov_06_Kab_02","Urban","Kalimantan",8,66044,53526,"D3",3,1,0
7383,"Prov_03","Prov_03_Kab_03","Urban","Jawa",5,145069,115045,"S1",3,0,1
7384,"Prov_09","Prov_09_Kab_04","Rural","Sulawesi",5,129946,112407,"SD",4,1,0
7385,"Prov_05","Prov_05_Kab_01","Urban","Sumatera",8,51866,34373,"SMA",3,1,3
7386,"Prov_03","Prov_03_Kab_02","Urban","Jawa",2,120548,88757,"SMA",5,1,0
7387,"Prov_03","Prov_03_Kab_05","Urban","Jawa",3,53189,33616,"SMA",1,1,1
7388,"Prov_03","Prov_03_Kab_04","Rural","Jawa",4,42407,38616,"SMA",2,1,0
7389,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,71345,51500,"S1",3,0,1
7390,"Prov_01","Prov_01_Kab_04","Rural","Jawa",3,46069,28602,"SMA",4,1,1
7391,"Prov_02","Prov_02_Kab_03","Urban","Jawa",2,259072,179981,"SMA",4,0,1
7392,"Prov_02","Prov_02_Kab_02","Rural","Jawa",3,64356,38080,"SMA",4,1,0
7393,"Prov_01","Prov_01_Kab_05","Rural","Jawa",1,307453,222934,"SMA",4,1,0
7394,"Prov_04","Prov_04_Kab_03","Rural","Sumatera",1,18011,10698,"SMP",3,0,0
7395,"Prov_02","Prov_02_Kab_05","Urban","Jawa",4,30009,22525,"SD",2,1,1
7396,"Prov_02","Prov_02_Kab_03","Urban","Jawa",3,164739,114398,"S1",3,1,0
7397,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,26691,17840,"SD",2,0,1
7398,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",4,23445,19725,"D3",3,0,3
7399,"Prov_03","Prov_03_Kab_01","Urban","Jawa",4,81546,71013,"SMP",3,1,2
7400,"Prov_07","Prov_07_Kab_04","Urban","Kalimantan",4,104224,81735,"S1",3,1,1
7401,"Prov_02","Prov_02_Kab_04","Urban","Jawa",7,62372,51325,"SMA",4,1,4
7402,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",4,212647,139301,"S1",3,0,3
7403,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",2,100454,60103,"SMA",5,1,1
7404,"Prov_03","Prov_03_Kab_01","Urban","Jawa",2,81177,54361,"SMA",5,1,1
7405,"Prov_01","Prov_01_Kab_02","Urban","Jawa",3,76953,50297,"SMA",4,0,2
7406,"Prov_02","Prov_02_Kab_02","Urban","Jawa",5,141477,75705,"S1",5,1,0
7407,"Prov_03","Prov_03_Kab_04","Rural","Jawa",4,167896,142699,"S1",4,0,0
7408,"Prov_07","Prov_07_Kab_04","Rural","Kalimantan",4,85448,55739,"S1",4,0,0
7409,"Prov_02","Prov_02_Kab_01","Urban","Jawa",1,102395,94781,"SD",2,0,0
7410,"Prov_02","Prov_02_Kab_05","Rural","Jawa",1,9446,6446,"SMA",1,1,0
7411,"Prov_03","Prov_03_Kab_01","Rural","Jawa",5,47041,24785,"SMA",5,1,0
7412,"Prov_06","Prov_06_Kab_03","Rural","Kalimantan",4,87656,77259,"S1",3,0,0
7413,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",3,46029,33298,"SMP",3,0,0
7414,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",7,48819,46483,"SMP",4,1,2
7415,"Prov_10","Prov_10_Kab_01","Urban","Indonesia Timur",4,84368,74598,"SD",5,1,0
7416,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",5,51586,44408,"SMA",4,1,0
7417,"Prov_10","Prov_10_Kab_01","Urban","Indonesia Timur",4,149069,100391,"SMA",4,0,2
7418,"Prov_10","Prov_10_Kab_01","Urban","Indonesia Timur",4,161881,105489,"S1",3,1,1
7419,"Prov_09","Prov_09_Kab_03","Rural","Sulawesi",3,31938,20403,"S2+",4,0,2
7420,"Prov_03","Prov_03_Kab_01","Rural","Jawa",4,96396,64290,"SMA",2,1,0
7421,"Prov_04","Prov_04_Kab_01","Urban","Sumatera",3,253119,201348,"SD",4,1,0
7422,"Prov_03","Prov_03_Kab_02","Urban","Jawa",7,174043,112411,"SMA",5,1,0
7423,"Prov_01","Prov_01_Kab_01","Urban","Jawa",2,53240,30425,"SD",3,1,1
7424,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",8,50244,24673,"D3",3,1,0
7425,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",7,41730,36558,"D3",2,1,0
7426,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",4,47220,32877,"S2+",3,0,3
7427,"Prov_01","Prov_01_Kab_04","Rural","Jawa",4,167054,132757,"SMA",5,0,3
7428,"Prov_07","Prov_07_Kab_05","Urban","Kalimantan",4,75740,44293,"SMA",3,1,2
7429,"Prov_01","Prov_01_Kab_04","Urban","Jawa",2,190093,99779,"SMA",4,1,0
7430,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",3,63380,42630,"D3",3,0,0
7431,"Prov_06","Prov_06_Kab_04","Urban","Kalimantan",5,106155,53456,"SMA",4,1,2
7432,"Prov_01","Prov_01_Kab_01","Urban","Jawa",1,38812,26829,"S1",4,1,0
7433,"Prov_07","Prov_07_Kab_01","Urban","Kalimantan",3,122436,76617,"SMP",3,1,2
7434,"Prov_01","Prov_01_Kab_03","Rural","Jawa",2,55128,31824,"SMA",4,0,0
7435,"Prov_02","Prov_02_Kab_05","Urban","Jawa",1,65432,34003,"SMA",3,1,0
7436,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",6,64271,46486,"S1",3,0,3
7437,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",5,176080,120936,"SMP",4,1,0
7438,"Prov_01","Prov_01_Kab_02","Rural","Jawa",1,34955,19848,"D3",3,1,0
7439,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",2,86998,47604,"S1",3,0,1
7440,"Prov_02","Prov_02_Kab_03","Rural","Jawa",4,36034,26323,"SMA",2,0,3
7441,"Prov_06","Prov_06_Kab_01","Rural","Kalimantan",4,26555,20043,"D3",4,0,0
7442,"Prov_03","Prov_03_Kab_05","Urban","Jawa",4,106869,90788,"D3",3,1,1
7443,"Prov_08","Prov_08_Kab_04","Rural","Sulawesi",5,72687,49136,"SMA",4,0,3
7444,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",3,292418,208069,"SMP",4,1,1
7445,"Prov_01","Prov_01_Kab_01","Urban","Jawa",3,82180,65455,"S1",3,0,0
7446,"Prov_09","Prov_09_Kab_03","Urban","Sulawesi",7,139618,120699,"SMA",4,0,4
7447,"Prov_06","Prov_06_Kab_05","Urban","Kalimantan",4,185806,106412,"SD",2,1,1
7448,"Prov_02","Prov_02_Kab_02","Urban","Jawa",4,173845,147305,"SMA",4,0,1
7449,"Prov_02","Prov_02_Kab_03","Urban","Jawa",5,147358,102757,"S1",4,1,3
7450,"Prov_03","Prov_03_Kab_02","Rural","Jawa",6,93376,79035,"S2+",3,0,1
7451,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",2,32964,18698,"SD",1,1,1
7452,"Prov_02","Prov_02_Kab_05","Urban","Jawa",4,38713,23348,"D3",3,1,2
7453,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",6,19462,14765,"S1",3,0,3
7454,"Prov_02","Prov_02_Kab_03","Urban","Jawa",6,112417,69210,"S1",3,1,1
7455,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",4,43047,28969,"D3",3,1,1
7456,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",4,154884,129078,"SD",3,1,0
7457,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",3,36692,23539,"S1",3,1,0
7458,"Prov_01","Prov_01_Kab_04","Rural","Jawa",2,62999,41903,"SMP",3,1,1
7459,"Prov_03","Prov_03_Kab_03","Rural","Jawa",4,99511,79596,"SMA",3,1,1
7460,"Prov_05","Prov_05_Kab_03","Urban","Sumatera",1,51849,35612,"D3",3,1,0
7461,"Prov_07","Prov_07_Kab_05","Urban","Kalimantan",7,77196,38481,"SD",3,1,1
7462,"Prov_03","Prov_03_Kab_01","Urban","Jawa",1,62341,45856,"S2+",4,1,0
7463,"Prov_06","Prov_06_Kab_02","Rural","Kalimantan",7,327980,235786,"D3",5,1,2
7464,"Prov_02","Prov_02_Kab_01","Rural","Jawa",1,31278,28183,"SD",3,0,0
7465,"Prov_01","Prov_01_Kab_02","Urban","Jawa",6,272097,170616,"SMA",4,1,2
7466,"Prov_10","Prov_10_Kab_03","Urban","Indonesia Timur",5,168690,86841,"S1",3,1,2
7467,"Prov_05","Prov_05_Kab_04","Urban","Sumatera",6,60852,57678,"SD",4,1,1
7468,"Prov_03","Prov_03_Kab_04","Rural","Jawa",8,157480,113363,"SMA",4,1,2
7469,"Prov_01","Prov_01_Kab_04","Rural","Jawa",3,24009,16368,"SMA",3,1,0
7470,"Prov_01","Prov_01_Kab_05","Urban","Jawa",2,367061,237591,"S1",4,0,0
7471,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",2,81173,71662,"SMA",3,1,1
7472,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",7,55390,37450,"S2+",3,0,2
7473,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",7,75912,57671,"SMA",4,0,4
7474,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",2,47142,35766,"SMA",2,1,0
7475,"Prov_02","Prov_02_Kab_01","Urban","Jawa",3,162021,143736,"SMA",4,1,2
7476,"Prov_09","Prov_09_Kab_04","Rural","Sulawesi",6,81464,58243,"SMA",3,0,5
7477,"Prov_02","Prov_02_Kab_03","Urban","Jawa",1,92746,72796,"SMA",4,1,0
7478,"Prov_03","Prov_03_Kab_05","Rural","Jawa",4,56177,39166,"S1",4,1,1
7479,"Prov_02","Prov_02_Kab_04","Urban","Jawa",4,142963,92261,"SMA",4,1,1
7480,"Prov_08","Prov_08_Kab_02","Urban","Sulawesi",5,27481,17759,"SMP",3,1,2
7481,"Prov_10","Prov_10_Kab_01","Rural","Indonesia Timur",8,17775,12582,"SMA",4,1,2
7482,"Prov_03","Prov_03_Kab_01","Urban","Jawa",3,123465,96458,"S2+",3,1,0
7483,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",1,143104,74990,"S1",5,0,0
7484,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",2,114153,76663,"SMA",2,1,0
7485,"Prov_01","Prov_01_Kab_04","Urban","Jawa",4,133843,77503,"S1",2,0,0
7486,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",3,183717,99166,"SMA",4,1,1
7487,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",6,143375,97360,"SMA",4,0,0
7488,"Prov_03","Prov_03_Kab_05","Urban","Jawa",5,346237,214421,"SD",2,0,2
7489,"Prov_01","Prov_01_Kab_05","Urban","Jawa",2,96000,53694,"SMA",2,1,0
7490,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",3,45752,29998,"S1",3,0,2
7491,"Prov_04","Prov_04_Kab_02","Urban","Sumatera",7,152049,129848,"S1",5,1,2
7492,"Prov_01","Prov_01_Kab_03","Urban","Jawa",2,200269,164549,"SMA",3,1,0
7493,"Prov_01","Prov_01_Kab_05","Urban","Jawa",5,226250,172971,"SMA",4,1,4
7494,"Prov_01","Prov_01_Kab_03","Urban","Jawa",3,101883,79051,"SMA",3,1,0
7495,"Prov_01","Prov_01_Kab_04","Urban","Jawa",3,57329,45975,"S1",2,1,1
7496,"Prov_02","Prov_02_Kab_03","Urban","Jawa",2,455376,339195,"SMP",4,1,0
7497,"Prov_01","Prov_01_Kab_02","Urban","Jawa",3,43356,32218,"S2+",1,1,0
7498,"Prov_01","Prov_01_Kab_05","Urban","Jawa",2,254865,162256,"S1",4,1,0
7499,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",3,70168,60795,"S1",4,0,1
7500,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",7,123426,78154,"S1",4,1,1
7501,"Prov_07","Prov_07_Kab_02","Urban","Kalimantan",5,135571,95575,"SMP",4,1,1
7502,"Prov_02","Prov_02_Kab_04","Urban","Jawa",2,94094,68034,"SMA",3,1,0
7503,"Prov_02","Prov_02_Kab_04","Rural","Jawa",3,100663,79645,"S1",4,1,2
7504,"Prov_03","Prov_03_Kab_01","Urban","Jawa",5,41217,34811,"D3",1,1,2
7505,"Prov_03","Prov_03_Kab_04","Urban","Jawa",2,259725,155250,"SMA",3,1,1
7506,"Prov_10","Prov_10_Kab_03","Urban","Indonesia Timur",5,174713,149467,"SD",4,0,2
7507,"Prov_07","Prov_07_Kab_03","Urban","Kalimantan",5,17720,13461,"SMA",3,1,3
7508,"Prov_01","Prov_01_Kab_03","Urban","Jawa",5,202261,121075,"D3",5,1,0
7509,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",4,49877,31896,"SMA",3,1,3
7510,"Prov_01","Prov_01_Kab_02","Urban","Jawa",2,203921,182653,"SMP",3,1,0
7511,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",2,77478,42609,"SMA",4,0,1
7512,"Prov_10","Prov_10_Kab_02","Urban","Indonesia Timur",3,45507,39750,"S1",3,1,2
7513,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",2,33162,24543,"SMA",4,1,0
7514,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",4,482108,350684,"SMP",4,1,2
7515,"Prov_01","Prov_01_Kab_04","Rural","Jawa",1,158109,86805,"SMP",4,0,0
7516,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",2,48799,26901,"SMA",3,1,0
7517,"Prov_01","Prov_01_Kab_02","Rural","Jawa",4,57006,50945,"SMA",2,0,2
7518,"Prov_02","Prov_02_Kab_01","Rural","Jawa",2,124622,94967,"S1",3,1,1
7519,"Prov_06","Prov_06_Kab_01","Urban","Kalimantan",7,121495,95862,"SD",4,1,0
7520,"Prov_03","Prov_03_Kab_04","Urban","Jawa",2,120468,81647,"S2+",4,1,1
7521,"Prov_09","Prov_09_Kab_04","Rural","Sulawesi",5,73462,67518,"SMA",3,0,2
7522,"Prov_01","Prov_01_Kab_04","Urban","Jawa",1,83316,62548,"D3",3,0,0
7523,"Prov_01","Prov_01_Kab_04","Urban","Jawa",3,140863,117217,"S1",3,1,1
7524,"Prov_09","Prov_09_Kab_03","Rural","Sulawesi",6,67431,44545,"SMA",3,1,2
7525,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",6,75027,50626,"SMP",4,0,1
7526,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",5,116370,73230,"SMA",3,0,4
7527,"Prov_06","Prov_06_Kab_01","Urban","Kalimantan",4,158469,101231,"S1",4,1,3
7528,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",2,20500,10909,"SMA",3,0,0
7529,"Prov_02","Prov_02_Kab_04","Urban","Jawa",3,109300,87434,"SMA",2,1,1
7530,"Prov_01","Prov_01_Kab_05","Rural","Jawa",3,46979,39303,"SMP",4,1,2
7531,"Prov_02","Prov_02_Kab_01","Urban","Jawa",2,183486,124705,"SD",5,1,1
7532,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",4,181766,129908,"SMP",4,1,2
7533,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",2,22526,16649,"SMP",3,1,0
7534,"Prov_06","Prov_06_Kab_01","Rural","Kalimantan",3,106415,59501,"SMP",3,0,1
7535,"Prov_01","Prov_01_Kab_01","Urban","Jawa",4,130646,97252,"SD",4,1,0
7536,"Prov_10","Prov_10_Kab_05","Urban","Indonesia Timur",3,98633,73835,"S2+",3,0,1
7537,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",4,48337,38425,"S1",4,0,1
7538,"Prov_02","Prov_02_Kab_03","Urban","Jawa",3,197893,152068,"D3",4,1,0
7539,"Prov_01","Prov_01_Kab_02","Rural","Jawa",2,48393,32460,"D3",3,0,0
7540,"Prov_02","Prov_02_Kab_02","Urban","Jawa",3,429678,245710,"SMA",4,1,2
7541,"Prov_06","Prov_06_Kab_01","Urban","Kalimantan",3,55901,45198,"SMA",3,0,2
7542,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",5,177889,123207,"S2+",4,0,3
7543,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",4,120500,54692,"D3",4,0,2
7544,"Prov_04","Prov_04_Kab_04","Urban","Sumatera",6,60585,37996,"SD",4,1,1
7545,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",5,30719,19359,"SMA",2,0,2
7546,"Prov_02","Prov_02_Kab_01","Urban","Jawa",3,39769,25113,"SD",1,1,0
7547,"Prov_05","Prov_05_Kab_01","Urban","Sumatera",5,125049,93606,"SMA",3,0,0
7548,"Prov_01","Prov_01_Kab_02","Rural","Jawa",2,154418,86324,"S1",4,0,0
7549,"Prov_03","Prov_03_Kab_01","Urban","Jawa",3,55942,46100,"SMA",3,0,2
7550,"Prov_01","Prov_01_Kab_01","Rural","Jawa",5,19257,11790,"S1",2,1,3
7551,"Prov_07","Prov_07_Kab_03","Urban","Kalimantan",3,42842,36601,"SMA",2,1,0
7552,"Prov_06","Prov_06_Kab_03","Rural","Kalimantan",4,34585,29414,"SD",2,1,2
7553,"Prov_01","Prov_01_Kab_03","Rural","Jawa",5,17020,9044,"SMA",4,1,1
7554,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",2,78222,66113,"SMA",2,1,1
7555,"Prov_03","Prov_03_Kab_02","Rural","Jawa",3,118723,70067,"SMP",3,1,1
7556,"Prov_07","Prov_07_Kab_04","Urban","Kalimantan",5,65644,58513,"SMA",4,1,1
7557,"Prov_09","Prov_09_Kab_05","Rural","Sulawesi",3,41889,37828,"SMP",2,1,2
7558,"Prov_04","Prov_04_Kab_03","Rural","Sumatera",3,61997,48494,"SMA",4,1,1
7559,"Prov_02","Prov_02_Kab_04","Rural","Jawa",4,43316,31990,"D3",3,1,1
7560,"Prov_01","Prov_01_Kab_05","Urban","Jawa",6,156089,96830,"S1",5,1,4
7561,"Prov_04","Prov_04_Kab_03","Rural","Sumatera",4,32219,23695,"SMA",3,1,0
7562,"Prov_01","Prov_01_Kab_04","Rural","Jawa",1,16040,10707,"S1",2,0,0
7563,"Prov_02","Prov_02_Kab_05","Rural","Jawa",5,44816,34143,"SMP",3,1,0
7564,"Prov_02","Prov_02_Kab_01","Urban","Jawa",1,284770,235304,"SMA",3,1,0
7565,"Prov_03","Prov_03_Kab_05","Urban","Jawa",5,78889,70179,"SMA",2,0,0
7566,"Prov_08","Prov_08_Kab_02","Urban","Sulawesi",2,85457,83867,"SD",4,1,1
7567,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",6,27523,21597,"S2+",2,0,4
7568,"Prov_01","Prov_01_Kab_04","Urban","Jawa",4,164693,94873,"D3",4,1,0
7569,"Prov_09","Prov_09_Kab_05","Rural","Sulawesi",2,47142,32563,"SMA",3,1,0
7570,"Prov_07","Prov_07_Kab_03","Urban","Kalimantan",6,20924,19048,"SMA",3,0,1
7571,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",1,99860,54776,"SMP",3,1,0
7572,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",5,66602,35260,"SMA",3,0,1
7573,"Prov_02","Prov_02_Kab_03","Rural","Jawa",1,86926,77012,"SMP",2,1,0
7574,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",4,89331,52372,"SD",2,1,0
7575,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",3,22502,15674,"SMP",2,1,1
7576,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,54225,43661,"SMA",3,0,2
7577,"Prov_09","Prov_09_Kab_02","Rural","Sulawesi",8,50061,30766,"S1",2,0,3
7578,"Prov_02","Prov_02_Kab_02","Urban","Jawa",4,254887,199944,"D3",4,1,3
7579,"Prov_03","Prov_03_Kab_03","Urban","Jawa",7,51098,43560,"SMA",3,1,1
7580,"Prov_01","Prov_01_Kab_04","Urban","Jawa",5,202241,168551,"SMP",4,1,4
7581,"Prov_01","Prov_01_Kab_05","Urban","Jawa",4,85802,53514,"S2+",3,1,0
7582,"Prov_03","Prov_03_Kab_03","Rural","Jawa",9,48344,33660,"S1",3,0,2
7583,"Prov_03","Prov_03_Kab_03","Urban","Jawa",3,247823,192540,"S1",4,1,1
7584,"Prov_03","Prov_03_Kab_02","Urban","Jawa",4,221080,190488,"SD",2,1,0
7585,"Prov_04","Prov_04_Kab_02","Rural","Sumatera",3,98266,66877,"S1",3,0,1
7586,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",4,26504,20883,"SD",3,0,2
7587,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",4,423648,274130,"S1",4,1,1
7588,"Prov_03","Prov_03_Kab_02","Rural","Jawa",2,68230,54018,"SD",4,1,1
7589,"Prov_07","Prov_07_Kab_04","Rural","Kalimantan",4,42313,26090,"SD",2,1,1
7590,"Prov_01","Prov_01_Kab_03","Rural","Jawa",2,76336,46397,"SMA",3,1,0
7591,"Prov_02","Prov_02_Kab_04","Rural","Jawa",6,33218,29869,"S1",4,0,1
7592,"Prov_02","Prov_02_Kab_03","Urban","Jawa",1,243604,219796,"SMA",5,1,0
7593,"Prov_04","Prov_04_Kab_03","Urban","Sumatera",3,71034,58305,"SMP",3,1,0
7594,"Prov_01","Prov_01_Kab_01","Rural","Jawa",6,96038,75987,"S1",5,0,2
7595,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",3,42862,30740,"SD",4,1,2
7596,"Prov_04","Prov_04_Kab_04","Urban","Sumatera",1,67812,55157,"SMP",1,0,0
7597,"Prov_09","Prov_09_Kab_01","Rural","Sulawesi",4,68425,63503,"SMP",4,1,0
7598,"Prov_01","Prov_01_Kab_01","Rural","Jawa",1,198289,123224,"D3",4,0,0
7599,"Prov_10","Prov_10_Kab_05","Rural","Indonesia Timur",6,38977,32617,"S1",3,1,2
7600,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",3,25358,21649,"SMA",2,1,2
7601,"Prov_02","Prov_02_Kab_04","Urban","Jawa",5,382071,304391,"SMA",2,1,4
7602,"Prov_04","Prov_04_Kab_01","Urban","Sumatera",5,91036,82937,"SMA",3,0,1
7603,"Prov_01","Prov_01_Kab_02","Urban","Jawa",6,117007,102902,"D3",4,0,1
7604,"Prov_06","Prov_06_Kab_04","Urban","Kalimantan",6,263004,242799,"S1",4,1,0
7605,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",5,74882,46266,"S1",2,1,0
7606,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",3,14850,9096,"D3",3,0,1
7607,"Prov_02","Prov_02_Kab_03","Rural","Jawa",1,56768,48539,"S1",3,1,0
7608,"Prov_03","Prov_03_Kab_05","Urban","Jawa",4,131580,94290,"SMP",4,1,0
7609,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",5,72284,53858,"SMP",3,0,1
7610,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",5,92015,55362,"SD",4,0,1
7611,"Prov_01","Prov_01_Kab_01","Urban","Jawa",3,50519,31633,"S1",2,1,0
7612,"Prov_02","Prov_02_Kab_05","Urban","Jawa",5,160482,83865,"SD",5,1,0
7613,"Prov_06","Prov_06_Kab_04","Urban","Kalimantan",5,362955,310033,"D3",4,1,3
7614,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",3,75522,51551,"SMA",4,1,0
7615,"Prov_03","Prov_03_Kab_04","Urban","Jawa",5,93451,62184,"D3",3,1,1
7616,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",4,149546,79626,"SMA",4,0,1
7617,"Prov_01","Prov_01_Kab_03","Urban","Jawa",2,186694,169719,"SD",3,1,0
7618,"Prov_03","Prov_03_Kab_04","Urban","Jawa",4,144543,68162,"SMA",4,1,3
7619,"Prov_01","Prov_01_Kab_03","Rural","Jawa",3,128700,63235,"SMA",2,0,0
7620,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",2,52408,29603,"SD",4,0,0
7621,"Prov_01","Prov_01_Kab_05","Rural","Jawa",1,296858,157154,"S2+",5,0,0
7622,"Prov_01","Prov_01_Kab_05","Urban","Jawa",2,71856,61692,"S2+",3,1,0
7623,"Prov_04","Prov_04_Kab_02","Urban","Sumatera",4,69621,49280,"SMP",2,0,0
7624,"Prov_10","Prov_10_Kab_03","Urban","Indonesia Timur",3,50998,42417,"SMA",4,0,1
7625,"Prov_01","Prov_01_Kab_03","Urban","Jawa",2,61341,35511,"SMA",4,1,1
7626,"Prov_08","Prov_08_Kab_04","Rural","Sulawesi",5,93247,73703,"SD",3,0,0
7627,"Prov_01","Prov_01_Kab_03","Rural","Jawa",4,73763,48844,"SMP",3,0,3
7628,"Prov_05","Prov_05_Kab_03","Urban","Sumatera",4,34835,20427,"SMA",3,1,2
7629,"Prov_02","Prov_02_Kab_03","Rural","Jawa",3,148720,101554,"S1",4,0,2
7630,"Prov_08","Prov_08_Kab_05","Rural","Sulawesi",5,40795,29069,"S1",4,1,2
7631,"Prov_02","Prov_02_Kab_04","Urban","Jawa",6,37325,23756,"S1",3,1,3
7632,"Prov_03","Prov_03_Kab_01","Urban","Jawa",3,216552,132861,"SMA",4,0,0
7633,"Prov_01","Prov_01_Kab_05","Urban","Jawa",8,27199,19300,"SMP",3,1,4
7634,"Prov_01","Prov_01_Kab_03","Urban","Jawa",4,308873,256561,"SD",4,0,0
7635,"Prov_07","Prov_07_Kab_05","Urban","Kalimantan",3,156916,129026,"S1",4,1,1
7636,"Prov_08","Prov_08_Kab_02","Urban","Sulawesi",2,41418,23006,"S1",3,1,1
7637,"Prov_02","Prov_02_Kab_01","Rural","Jawa",5,59269,50269,"D3",3,0,2
7638,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",3,116048,71105,"S1",3,0,0
7639,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",2,235444,190266,"SMA",4,1,0
7640,"Prov_07","Prov_07_Kab_01","Urban","Kalimantan",2,74179,52618,"S2+",2,1,0
7641,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",1,19591,14521,"D3",3,0,0
7642,"Prov_03","Prov_03_Kab_01","Urban","Jawa",3,183428,136887,"SMP",4,1,1
7643,"Prov_08","Prov_08_Kab_05","Urban","Sulawesi",4,36604,26718,"SMP",3,1,1
7644,"Prov_01","Prov_01_Kab_04","Urban","Jawa",3,88717,66946,"SMP",3,1,0
7645,"Prov_01","Prov_01_Kab_04","Urban","Jawa",1,93740,81778,"S2+",3,1,0
